# Columns: time,avg_rss12,var_rss12,avg_rss13,var_rss13,avg_rss23,var_rss23,Output
112000,43.5,0.5,25.75,0.83,30.25,0.43,bending1
112250,43.67,0.47,25.0,0.82,30.0,0.0,bending1
112500,43.5,0.5,25.5,1.12,30.25,0.43,bending1
112750,43.67,0.47,24.5,0.5,31.0,0.0,bending1
113000,43.5,0.5,24.33,0.47,31.0,0.0,bending1
113250,42.5,0.5,24.5,0.5,31.0,0.71,bending1
113500,42.75,0.83,24.75,0.43,31.75,0.43,bending1
113750,42.75,0.83,24.25,0.43,31.5,0.5,bending1
114000,43.0,1.0,24.0,0.0,31.5,0.5,bending1
114250,43.25,0.83,24.0,0.0,32.0,0.0,bending1
114500,43.0,0.0,25.0,0.71,32.0,0.0,bending1
114750,42.75,0.83,25.25,0.43,31.75,0.43,bending1
115000,41.75,0.43,25.0,0.71,30.25,0.43,bending1
115250,42.0,0.0,24.33,0.47,31.33,0.94,bending1
115500,42.0,0.0,24.33,0.47,30.0,0.0,bending1
115750,42.25,0.43,24.75,0.83,30.25,0.43,bending1
116000,42.0,0.0,24.5,0.5,31.0,0.0,bending1
116250,42.0,0.0,24.0,0.0,29.33,0.94,bending1
116500,42.0,0.0,24.33,0.47,27.25,0.43,bending1
116750,42.5,0.5,25.0,0.0,29.75,0.43,bending1
117000,43.25,0.83,26.0,0.71,30.0,0.0,bending1
117250,43.5,0.5,25.75,1.09,30.25,0.43,bending1
117500,43.5,0.5,25.5,0.5,30.5,0.5,bending1
117750,43.5,0.5,24.75,0.83,30.0,0.0,bending1
118000,43.5,0.5,25.0,0.71,30.0,0.0,bending1
118250,43.5,0.5,24.67,0.47,30.0,0.0,bending1
118500,44.0,0.0,24.8,0.4,30.0,0.0,bending1
118750,43.33,0.47,25.0,0.0,30.0,0.0,bending1
119000,43.5,0.5,25.5,0.5,30.0,0.0,bending1
119250,43.5,0.5,24.75,0.43,30.0,0.0,bending1
119500,43.5,0.5,24.33,0.47,30.0,0.0,bending1
119750,43.5,0.5,24.25,0.43,30.0,0.0,bending1
0,43.67,0.47,24.75,0.43,30.0,0.0,bending1
250,43.33,0.47,25.33,0.47,30.0,0.0,bending1
500,42.75,0.83,25.25,0.83,30.5,0.5,bending1
750,41.75,0.43,20.5,3.35,30.75,0.83,bending1
1000,42.5,0.5,20.75,4.55,31.75,0.43,bending1
1250,43.5,0.5,24.0,0.0,32.0,0.0,bending1
1500,42.75,0.43,22.67,1.25,32.0,0.0,bending1
1750,43.67,0.47,13.0,4.64,30.0,0.0,bending1
2000,43.5,0.5,20.0,1.22,30.0,0.0,bending1
2250,43.67,0.47,15.67,0.47,31.25,1.09,bending1
2500,43.75,0.43,19.0,2.0,32.75,0.43,bending1
2750,44.0,0.71,15.75,2.59,32.5,0.5,bending1
3000,44.0,0.71,13.33,0.94,33.0,0.0,bending1
3250,43.67,0.47,12.0,0.82,33.0,0.0,bending1
3500,43.5,0.5,8.25,3.27,32.5,0.5,bending1
3750,43.5,0.5,7.0,0.82,32.67,0.47,bending1
4000,43.67,0.47,11.25,1.92,32.0,0.0,bending1
4250,43.5,0.5,15.5,5.5,32.25,0.43,bending1
4500,43.33,0.47,18.67,2.87,32.25,0.43,bending1
4750,43.5,0.5,19.75,2.86,33.5,1.5,bending1
5000,44.25,0.83,22.75,0.83,33.0,0.0,bending1
5250,43.75,0.43,17.25,4.15,32.5,0.5,bending1
5500,43.5,0.5,14.75,0.43,32.0,0.0,bending1
5750,43.5,0.5,15.0,1.41,32.25,0.43,bending1
6000,43.5,0.5,14.75,1.09,32.5,0.5,bending1
6250,43.5,0.5,20.5,3.57,33.5,1.5,bending1
6500,43.75,0.43,24.0,0.0,33.0,0.0,bending1
6750,43.67,0.47,24.0,0.0,33.0,0.0,bending1
7000,43.5,0.5,24.0,0.0,33.0,0.0,bending1
7250,43.75,0.43,23.75,0.43,33.0,0.0,bending1
7500,43.33,0.47,24.0,0.0,33.0,0.0,bending1
7750,43.33,0.47,22.33,0.47,33.0,0.0,bending1
8000,43.5,0.5,23.0,1.73,32.5,0.5,bending1
8250,43.5,0.5,19.5,2.6,32.25,0.43,bending1
8500,43.5,0.5,18.0,1.22,32.25,0.43,bending1
8750,43.5,0.5,20.25,0.83,33.0,0.0,bending1
9000,43.5,0.5,20.25,0.43,33.0,0.0,bending1
9250,43.25,0.83,20.0,0.71,32.0,0.0,bending1
9500,43.5,0.5,24.0,0.0,33.0,0.0,bending1
9750,43.0,0.71,23.25,0.43,33.0,0.0,bending1
10000,43.25,0.83,23.0,0.82,33.0,0.0,bending1
10250,43.33,0.94,23.5,0.5,33.0,0.0,bending1
10500,43.25,0.83,21.25,0.43,33.0,0.0,bending1
10750,43.67,0.47,22.5,0.5,33.0,0.0,bending1
11000,43.5,0.5,24.0,0.0,33.75,1.3,bending1
11250,43.33,0.47,18.0,0.0,33.0,0.0,bending1
11500,43.0,0.82,18.0,0.0,33.0,0.0,bending1
11750,43.0,0.71,18.25,0.43,33.0,0.0,bending1
12000,43.5,0.5,18.5,1.12,32.75,0.43,bending1
12250,43.5,0.5,20.5,2.69,32.75,0.43,bending1
12500,43.25,0.83,21.5,0.5,32.5,0.5,bending1
12750,43.25,0.83,21.33,0.47,33.0,0.0,bending1
13000,43.5,0.5,22.5,0.87,33.0,0.0,bending1
13250,43.33,0.47,24.0,0.0,34.0,1.41,bending1
13500,43.0,0.82,18.33,0.47,34.5,1.5,bending1
13750,43.33,0.47,22.0,2.83,33.0,0.0,bending1
14000,43.5,0.5,18.25,0.43,33.0,0.0,bending1
14250,43.25,0.83,19.75,0.43,33.0,0.0,bending1
14500,43.5,0.5,23.5,0.5,33.0,0.0,bending1
14750,43.25,0.83,22.75,0.43,33.0,0.0,bending1
15000,43.5,0.5,23.75,0.43,33.0,0.0,bending1
15250,43.5,0.5,21.75,0.43,33.0,0.0,bending1
15500,43.5,0.5,21.25,0.83,32.5,0.87,bending1
15750,43.5,0.5,24.0,0.0,33.0,0.0,bending1
16000,43.5,0.5,20.33,2.62,32.33,0.47,bending1
16250,43.5,0.5,18.0,0.0,32.5,0.5,bending1
16500,43.5,0.5,17.5,1.12,31.75,0.43,bending1
16750,43.5,0.5,16.75,0.83,30.75,0.43,bending1
17000,43.67,0.47,23.5,0.5,33.0,0.0,bending1
17250,43.4,0.49,24.0,0.0,33.0,0.0,bending1
17500,43.0,0.82,24.0,0.0,34.0,1.41,bending1
17750,43.67,0.47,20.5,2.6,33.0,0.0,bending1
18000,43.33,0.47,24.0,0.0,33.75,1.3,bending1
18250,43.5,0.5,23.75,0.43,33.5,0.87,bending1
18500,43.5,0.5,21.0,3.0,32.25,0.43,bending1
18750,43.5,0.5,17.25,0.83,32.25,0.43,bending1
19000,43.33,0.47,14.33,0.47,32.5,0.5,bending1
19250,43.0,0.82,12.0,0.0,32.75,0.43,bending1
19500,43.5,0.5,13.75,1.09,33.0,0.0,bending1
19750,43.5,0.5,9.5,1.5,33.0,0.0,bending1
20000,43.5,0.5,12.0,0.71,33.0,0.0,bending1
20250,43.5,0.5,18.25,3.27,33.0,0.0,bending1
20500,43.5,0.5,17.67,0.47,33.0,0.0,bending1
20750,43.67,0.47,18.25,0.43,32.67,0.47,bending1
21000,43.25,0.83,19.75,1.09,33.0,0.0,bending1
21250,42.0,0.0,20.5,1.5,36.0,0.0,bending1
21500,42.67,0.47,20.75,0.43,36.0,0.0,bending1
21750,42.5,0.5,21.75,0.83,36.0,0.0,bending1
22000,43.5,0.5,21.5,0.5,36.0,0.0,bending1
22250,42.67,0.47,21.33,0.47,35.25,1.3,bending1
22500,43.0,0.71,21.0,0.0,35.0,1.22,bending1
22750,42.75,0.83,21.0,0.0,35.25,1.3,bending1
23000,42.5,0.5,22.5,0.5,36.0,0.0,bending1
23250,42.75,0.43,21.5,0.5,36.0,0.0,bending1
23500,42.5,0.5,19.25,1.09,34.5,1.5,bending1
23750,42.5,0.5,22.0,0.0,36.0,0.0,bending1
24000,42.5,0.5,21.25,0.43,35.0,1.22,bending1
24250,42.5,0.5,21.75,0.83,34.5,1.5,bending1
24500,42.5,0.5,22.33,0.47,35.0,1.41,bending1
24750,42.67,0.47,21.25,0.43,34.0,1.41,bending1
25000,42.5,0.5,20.5,0.5,35.25,1.3,bending1
25250,42.5,0.5,20.5,0.5,36.0,0.0,bending1
25500,42.33,0.47,20.67,0.47,36.0,0.0,bending1
25750,42.5,0.5,20.5,0.5,35.0,1.22,bending1
26000,42.25,0.43,19.5,1.5,34.5,1.5,bending1
26250,42.5,0.5,16.25,1.09,33.0,0.0,bending1
26500,42.5,0.5,16.25,0.43,33.75,1.3,bending1
26750,42.5,0.5,19.5,0.5,36.0,0.0,bending1
27000,42.5,0.5,19.0,1.22,35.25,1.3,bending1
27250,42.5,0.5,18.33,3.09,35.0,1.41,bending1
27500,42.5,0.5,21.0,0.0,36.0,0.0,bending1
27750,42.5,0.5,21.0,0.0,35.67,0.47,bending1
28000,42.67,0.47,21.0,0.0,34.0,1.41,bending1
28250,42.5,0.5,21.0,0.0,35.0,1.41,bending1
28500,42.0,0.0,18.5,1.5,33.0,0.0,bending1
28750,42.33,0.47,18.0,0.0,33.0,0.0,bending1
29000,42.25,0.43,19.25,0.83,33.0,0.0,bending1
29250,42.0,0.0,19.33,0.47,33.0,0.0,bending1
29500,42.0,0.0,19.5,0.5,33.0,0.0,bending1
29750,42.25,0.43,20.25,1.79,35.0,1.22,bending1
30000,42.25,0.43,21.0,0.0,33.75,1.3,bending1
30250,42.25,0.43,21.25,0.43,34.5,1.5,bending1
30500,42.25,0.43,21.0,0.0,36.0,0.0,bending1
30750,42.0,0.0,21.0,0.0,34.0,1.41,bending1
31000,42.25,0.43,21.0,0.0,35.0,1.41,bending1
31250,42.0,0.0,18.5,1.5,33.75,1.3,bending1
31500,42.67,0.47,17.75,0.43,33.0,0.0,bending1
31750,42.0,0.0,19.5,0.5,34.75,1.3,bending1
32000,42.0,0.0,20.33,0.47,35.0,1.22,bending1
32250,42.5,0.5,21.0,0.0,33.75,1.3,bending1
32500,42.33,0.47,20.67,0.47,35.25,1.3,bending1
32750,42.25,0.43,19.5,0.5,34.5,1.5,bending1
33000,42.0,0.0,21.0,0.0,34.25,1.3,bending1
33250,42.0,0.0,21.0,0.0,34.25,1.3,bending1
33500,42.25,0.43,21.0,0.0,35.0,1.22,bending1
33750,42.5,0.5,21.0,0.0,33.75,1.3,bending1
34000,42.25,0.43,20.33,0.47,36.0,0.0,bending1
34250,42.0,0.0,20.5,0.5,36.0,0.0,bending1
34500,42.0,0.0,19.25,0.43,36.0,0.0,bending1
34750,42.33,0.47,19.75,0.43,36.0,0.0,bending1
35000,42.33,0.47,21.0,0.0,33.67,0.94,bending1
35250,42.5,0.5,21.0,0.0,33.75,1.3,bending1
35500,42.0,0.0,20.33,0.47,33.0,0.0,bending1
35750,42.0,0.0,20.75,0.43,33.75,1.3,bending1
36000,42.25,0.43,21.0,0.0,33.0,0.0,bending1
36250,42.5,0.5,21.0,0.0,35.5,0.5,bending1
36500,42.5,0.5,20.75,0.43,34.5,1.5,bending1
36750,42.5,0.5,21.0,0.0,33.0,0.0,bending1
37000,42.5,0.5,21.0,0.0,33.75,1.3,bending1
37250,42.25,0.43,18.75,1.3,33.0,0.0,bending1
37500,42.5,0.5,18.0,0.0,33.0,0.0,bending1
37750,42.25,0.43,19.5,1.5,33.75,1.3,bending1
38000,42.0,0.0,21.0,0.0,33.0,0.0,bending1
38250,42.33,0.47,21.0,0.0,33.75,1.3,bending1
38500,42.5,0.5,21.0,0.0,33.0,0.0,bending1
38750,42.0,0.0,21.0,0.0,33.75,1.3,bending1
39000,42.25,0.43,20.25,0.83,33.0,0.0,bending1
39250,42.0,0.0,20.25,0.83,33.75,1.3,bending1
39500,42.0,0.0,19.25,1.09,33.75,1.3,bending1
39750,42.25,0.43,18.67,0.47,33.0,0.0,bending1
40000,42.0,0.0,19.33,0.94,33.0,0.0,bending1
40250,42.0,0.0,20.25,0.83,35.25,1.3,bending1
40500,42.25,0.43,21.0,0.0,33.75,1.3,bending1
40750,42.0,0.0,21.0,0.0,35.0,1.22,bending1
41000,42.0,0.0,21.0,0.0,33.75,1.3,bending1
41250,42.0,0.0,21.0,0.0,33.0,0.0,bending1
41500,42.25,0.43,21.0,0.0,33.0,0.0,bending1
41750,42.0,0.0,21.33,0.47,34.5,1.5,bending1
42000,42.0,0.0,21.0,0.0,33.5,0.87,bending1
42250,42.0,0.0,21.5,0.5,34.5,1.5,bending1
42500,42.0,0.0,21.25,0.43,35.25,1.3,bending1
42750,42.0,0.0,21.0,0.0,34.5,1.5,bending1
43000,42.25,0.43,21.0,0.0,34.5,1.5,bending1
43250,42.0,0.0,21.25,0.43,33.0,0.0,bending1
43500,42.0,0.0,21.0,0.0,33.0,0.0,bending1
43750,42.5,0.5,21.0,0.0,33.0,0.0,bending1
44000,42.0,0.0,21.0,0.0,33.75,1.3,bending1
44250,42.0,0.0,21.0,0.0,34.0,1.41,bending1
44500,42.25,0.43,20.5,0.5,36.0,0.0,bending1
44750,42.25,0.43,20.67,0.47,35.0,1.41,bending1
45000,42.33,0.47,21.0,0.0,36.0,0.0,bending1
45250,42.0,0.0,21.0,0.0,35.25,1.3,bending1
45500,42.0,0.0,21.0,0.0,36.0,0.0,bending1
45750,42.0,0.0,21.0,0.0,35.75,0.43,bending1
46000,42.0,0.0,21.0,0.0,33.75,1.3,bending1
46250,42.0,0.0,21.0,0.0,34.25,1.3,bending1
46500,42.0,0.0,21.0,0.0,33.0,0.0,bending1
46750,42.25,0.43,21.0,0.0,33.0,0.0,bending1
47000,42.0,0.0,21.0,0.0,33.75,1.3,bending1
47250,42.0,0.0,21.0,0.0,34.25,1.3,bending1
47500,42.25,0.43,20.5,0.5,35.0,1.22,bending1
47750,42.0,0.0,21.0,0.0,34.5,1.5,bending1
48000,42.0,0.0,21.0,0.0,34.8,1.47,bending1
48250,42.25,0.43,22.5,0.5,34.5,1.5,bending1
48500,42.0,0.0,22.75,0.43,33.75,1.3,bending1
48750,42.33,0.47,22.25,0.43,35.0,1.41,bending1
49000,42.0,0.0,21.67,0.47,33.0,0.0,bending1
49250,42.0,0.0,21.75,0.83,34.5,1.5,bending1
49500,42.0,0.0,21.0,0.0,35.25,1.3,bending1
49750,42.0,0.0,21.0,0.0,34.5,1.5,bending1
50000,42.25,0.43,21.25,0.43,35.25,1.3,bending1
50250,42.25,0.43,21.25,0.43,33.75,1.3,bending1
50500,42.0,0.0,21.0,0.0,35.25,1.3,bending1
50750,42.25,0.43,22.25,0.43,36.0,0.0,bending1
51000,42.0,0.0,23.0,0.0,36.0,0.0,bending1
51250,42.5,0.5,22.75,0.43,33.75,1.3,bending1
51500,42.25,0.43,21.75,0.43,33.0,0.0,bending1
51750,42.0,0.0,21.33,0.47,33.0,0.0,bending1
52000,42.0,0.0,21.0,0.0,33.0,0.0,bending1
52250,42.0,0.0,21.25,0.43,33.75,1.3,bending1
52500,42.5,0.5,21.75,0.43,33.75,1.3,bending1
52750,42.0,0.0,22.25,0.43,36.0,0.0,bending1
53000,42.0,0.0,21.33,0.47,36.0,0.0,bending1
53250,42.0,0.0,21.0,0.0,35.25,1.3,bending1
53500,42.0,0.0,21.25,0.43,33.0,0.0,bending1
53750,42.0,0.0,21.25,0.43,33.75,1.3,bending1
54000,42.25,0.43,21.0,0.0,35.75,0.43,bending1
54250,42.0,0.0,21.0,0.0,33.0,0.0,bending1
54500,42.0,0.0,21.25,0.43,33.0,0.0,bending1
54750,42.0,0.0,21.33,0.47,33.0,0.0,bending1
55000,42.0,0.0,22.25,0.83,33.0,0.0,bending1
55250,42.25,0.43,21.25,0.43,33.0,0.0,bending1
55500,42.0,0.0,21.0,0.0,35.25,1.3,bending1
55750,42.0,0.0,21.0,0.0,35.25,1.3,bending1
56000,42.5,0.5,21.5,0.87,35.25,1.3,bending1
56250,42.0,0.0,21.5,0.87,35.25,1.3,bending1
56500,42.0,0.0,21.75,0.43,35.5,0.5,bending1
56750,42.0,0.0,21.5,0.5,33.0,0.0,bending1
57000,42.0,0.0,21.25,0.43,34.5,1.5,bending1
57250,42.25,0.43,21.0,0.0,35.75,0.43,bending1
57500,42.0,0.0,20.75,0.43,34.5,1.5,bending1
57750,42.0,0.0,21.75,0.43,33.0,0.0,bending1
58000,42.0,0.0,21.5,0.5,34.5,1.5,bending1
58250,42.25,0.43,21.0,0.0,35.33,0.47,bending1
58500,42.0,0.0,21.0,0.0,35.0,1.41,bending1
58750,42.0,0.0,21.0,0.0,33.5,0.87,bending1
59000,42.0,0.0,21.75,0.43,33.75,1.3,bending1
59250,42.0,0.0,21.25,0.43,33.75,1.3,bending1
59500,42.0,0.0,21.67,0.47,33.75,1.3,bending1
59750,42.25,0.43,21.0,0.0,33.0,0.0,bending1
60000,42.0,0.0,21.0,0.0,33.0,0.0,bending1
60250,42.25,0.43,21.0,0.0,33.75,1.3,bending1
60500,42.0,0.0,21.0,0.0,33.0,0.0,bending1
60750,42.0,0.0,21.75,0.43,34.5,1.5,bending1
61000,42.25,0.43,22.25,0.43,34.25,1.3,bending1
61250,42.0,0.0,22.25,0.43,33.75,1.3,bending1
61500,42.0,0.0,21.5,0.5,35.75,0.43,bending1
61750,42.25,0.43,21.25,0.43,33.75,1.3,bending1
62000,42.0,0.0,21.0,0.0,34.0,1.41,bending1
62250,42.0,0.0,20.75,0.43,35.0,1.41,bending1
62500,42.0,0.0,21.0,0.0,34.2,1.47,bending1
62750,42.0,0.0,21.0,0.0,35.0,1.41,bending1
63000,42.0,0.0,21.0,0.0,35.25,1.3,bending1
63250,42.0,0.0,21.0,0.0,33.75,1.3,bending1
63500,42.0,0.0,21.0,0.0,34.25,1.3,bending1
63750,42.0,0.0,22.0,0.0,34.5,1.5,bending1
64000,42.0,0.0,22.0,1.0,36.0,0.0,bending1
64250,42.0,0.0,21.5,0.5,33.0,0.0,bending1
64500,42.0,0.0,21.25,0.43,34.0,1.41,bending1
64750,42.0,0.0,20.33,0.94,33.0,0.0,bending1
65000,42.0,0.0,20.0,1.0,33.0,0.0,bending1
65250,42.0,0.0,21.25,0.43,33.0,0.0,bending1
65500,42.0,0.0,22.0,0.71,34.5,1.5,bending1
65750,42.0,0.0,22.25,0.43,34.25,1.3,bending1
66000,42.0,0.0,22.75,0.43,36.0,0.0,bending1
66250,42.0,0.0,22.75,0.43,33.75,1.3,bending1
66500,40.5,1.12,22.33,0.94,34.0,1.41,bending1
66750,39.25,0.43,18.5,2.29,30.5,0.5,bending1
67000,39.25,0.43,16.67,1.25,32.0,0.0,bending1
67250,39.67,0.47,18.5,1.66,30.33,0.47,bending1
67500,39.5,0.5,19.75,1.09,32.5,0.5,bending1
67750,39.0,0.0,12.0,0.0,31.67,0.47,bending1
68000,38.75,0.43,7.25,4.76,30.25,0.43,bending1
68250,40.75,1.09,2.0,1.41,30.25,0.43,bending1
68500,42.33,0.47,10.0,3.56,30.5,0.5,bending1
68750,44.5,0.5,14.67,0.47,29.67,0.47,bending1
69000,45.0,0.0,16.25,1.3,28.5,0.5,bending1
69250,45.0,0.0,18.25,0.43,30.0,0.0,bending1
69500,45.0,0.0,18.0,0.0,30.0,0.0,bending1
69750,44.0,1.22,14.0,2.24,30.0,0.0,bending1
70000,41.75,1.09,8.25,0.83,30.0,0.0,bending1
70250,39.5,0.87,14.75,1.09,29.5,0.5,bending1
70500,38.5,0.5,19.67,1.25,29.33,0.47,bending1
70750,38.25,0.83,19.0,0.71,28.5,0.5,bending1
71000,39.0,0.0,14.75,2.17,29.0,0.82,bending1
71250,38.0,0.82,16.0,1.0,28.0,1.0,bending1
71500,39.0,0.71,18.75,1.3,30.75,3.11,bending1
71750,40.5,1.12,23.75,0.43,37.0,1.22,bending1
72000,41.6,0.49,20.75,0.43,37.2,1.47,bending1
72250,41.67,0.47,19.0,4.06,36.67,0.94,bending1
72500,41.33,0.47,24.0,0.0,36.25,0.43,bending1
72750,41.5,0.5,21.5,3.2,36.75,0.83,bending1
73000,41.0,0.82,16.33,3.3,36.25,0.43,bending1
73250,41.0,0.71,13.75,2.77,36.0,0.0,bending1
73500,41.25,0.83,18.25,1.79,33.75,1.3,bending1
73750,41.0,0.71,23.0,1.41,30.5,1.5,bending1
74000,40.25,0.83,21.67,1.7,33.0,2.45,bending1
74250,40.5,0.5,21.75,1.92,33.75,1.3,bending1
74500,41.5,0.5,22.5,1.12,31.5,0.87,bending1
74750,41.75,0.43,17.67,2.87,32.0,0.0,bending1
75000,41.67,0.47,18.25,1.79,31.33,0.47,bending1
75250,41.0,0.71,18.75,2.28,35.5,1.5,bending1
75500,40.25,0.83,19.25,1.3,36.75,0.83,bending1
75750,41.25,0.83,17.5,1.5,37.25,1.3,bending1
76000,42.0,0.0,21.67,1.7,36.5,0.5,bending1
76250,42.0,0.0,21.0,3.67,36.75,1.3,bending1
76500,41.75,0.43,12.25,5.76,37.75,0.83,bending1
76750,42.0,0.0,16.0,1.58,37.0,1.0,bending1
77000,42.0,0.0,19.75,1.09,38.5,0.87,bending1
77250,42.0,0.0,22.67,1.25,38.0,1.41,bending1
77500,42.0,0.0,22.5,0.5,37.5,0.5,bending1
77750,41.8,0.4,24.8,1.47,36.25,0.43,bending1
78000,41.75,0.43,29.5,0.87,36.0,0.0,bending1
78250,41.0,0.82,29.33,0.94,36.0,0.0,bending1
78500,40.25,0.83,26.5,1.5,35.25,1.3,bending1
78750,40.25,0.83,24.0,0.0,33.0,0.0,bending1
79000,40.0,0.82,24.0,0.0,33.75,1.3,bending1
79250,39.5,0.5,26.0,1.22,33.0,0.0,bending1
79500,39.5,0.5,23.75,0.43,32.0,0.71,bending1
79750,39.25,0.43,22.0,1.22,32.5,0.87,bending1
80000,39.0,0.0,23.25,0.83,32.75,0.43,bending1
80250,39.25,0.43,20.25,2.49,33.0,0.0,bending1
80500,38.5,0.5,13.33,1.25,33.0,0.0,bending1
80750,38.67,0.47,16.75,1.64,34.0,1.41,bending1
81000,39.0,0.0,17.33,0.94,34.5,1.5,bending1
81250,39.75,0.83,19.75,0.83,33.0,0.0,bending1
81500,41.25,0.43,22.0,1.0,34.5,1.5,bending1
81750,41.5,0.5,22.0,1.22,34.5,1.5,bending1
82000,41.5,0.5,19.75,1.48,33.25,1.79,bending1
82250,41.25,0.83,19.75,1.3,30.0,0.0,bending1
82500,41.25,0.43,18.33,2.87,27.67,2.62,bending1
82750,41.25,0.83,22.25,1.3,32.25,0.83,bending1
83000,41.5,0.5,19.25,2.59,34.5,1.5,bending1
83250,41.67,0.47,18.5,0.5,36.33,0.47,bending1
83500,40.5,1.12,15.5,2.29,34.5,1.5,bending1
83750,40.33,0.94,17.25,1.3,34.0,1.41,bending1
84000,41.33,0.47,21.0,1.63,33.75,1.3,bending1
84250,42.0,0.0,20.0,1.58,33.75,1.3,bending1
84500,42.0,0.0,20.2,1.33,33.75,1.3,bending1
84750,42.0,0.0,19.67,1.25,31.5,1.12,bending1
85000,42.0,0.0,19.5,1.5,30.25,0.43,bending1
85250,42.0,0.0,21.0,1.41,30.0,0.0,bending1
85500,42.25,0.43,23.75,0.43,30.0,0.0,bending1
85750,44.25,0.43,23.5,0.5,30.0,0.0,bending1
86000,44.75,0.43,24.0,0.0,30.0,0.0,bending1
86250,45.0,0.0,23.67,0.47,30.0,0.0,bending1
86500,45.0,0.0,22.75,0.43,30.0,0.0,bending1
86750,45.0,0.0,21.5,0.87,30.0,0.0,bending1
87000,44.75,0.43,21.0,0.0,30.0,0.0,bending1
87250,44.33,0.47,21.33,0.47,30.0,0.0,bending1
87500,44.6,0.49,21.6,0.8,29.75,0.43,bending1
87750,44.33,0.47,21.0,0.0,30.0,0.0,bending1
88000,44.5,0.5,22.75,0.43,30.0,0.0,bending1
88250,44.5,0.5,22.5,0.5,30.0,0.0,bending1
88500,44.5,0.5,22.25,0.43,30.25,0.43,bending1
88750,44.5,0.5,23.0,0.71,30.25,0.43,bending1
89000,44.0,0.71,23.0,0.0,30.0,0.0,bending1
89250,43.5,0.5,23.5,0.5,29.75,0.43,bending1
89500,43.5,0.5,22.0,0.71,29.75,0.43,bending1
89750,43.5,0.5,22.25,0.83,29.75,0.43,bending1
90000,43.5,0.5,21.5,0.5,30.0,0.0,bending1
90250,43.5,0.5,22.25,0.83,30.0,0.0,bending1
90500,44.0,0.71,22.67,0.47,29.67,0.47,bending1
90750,44.0,0.71,22.5,0.5,29.5,0.5,bending1
91000,44.0,0.0,22.25,0.43,30.0,0.0,bending1
91250,44.5,0.5,24.25,1.09,30.0,0.0,bending1
91500,45.0,0.0,25.25,0.83,29.5,0.5,bending1
91750,45.0,0.0,24.25,0.43,29.33,0.47,bending1
92000,45.25,0.43,24.25,0.43,29.0,0.71,bending1
92250,45.5,0.5,24.25,0.43,28.75,0.43,bending1
92500,45.0,0.0,24.0,0.0,29.25,0.43,bending1
92750,45.0,0.0,24.0,0.0,30.0,0.0,bending1
93000,45.0,0.0,24.0,0.0,30.0,0.0,bending1
93250,44.75,0.43,24.0,0.0,30.0,0.0,bending1
93500,44.5,0.5,25.0,1.0,30.0,0.0,bending1
93750,44.5,0.5,25.67,0.94,30.0,0.0,bending1
94000,44.67,0.47,26.25,0.43,30.0,0.0,bending1
94250,45.0,0.0,25.5,1.12,30.0,0.0,bending1
94500,44.5,0.5,24.0,0.0,30.0,0.0,bending1
94750,44.33,0.47,24.0,0.0,30.0,0.0,bending1
95000,44.5,0.5,24.0,0.0,29.75,0.43,bending1
95250,44.5,0.5,24.0,0.0,30.0,0.0,bending1
95500,44.5,0.5,24.0,0.0,29.5,0.5,bending1
95750,44.75,0.43,24.0,0.0,30.0,0.0,bending1
96000,44.5,0.5,24.0,0.0,30.0,0.0,bending1
96250,44.5,0.5,24.0,0.0,29.5,0.5,bending1
96500,44.5,0.5,24.0,0.0,30.0,0.0,bending1
96750,44.5,0.5,24.0,0.0,30.0,0.0,bending1
97000,44.5,0.5,23.25,1.3,29.5,0.5,bending1
97250,44.67,0.47,23.0,1.0,30.33,0.47,bending1
97500,44.5,0.5,23.0,0.71,31.5,0.5,bending1
97750,44.75,0.43,21.5,0.5,32.0,0.0,bending1
98000,44.67,0.47,21.5,0.5,32.33,0.47,bending1
98250,44.75,0.43,21.0,0.0,32.25,0.43,bending1
98500,44.5,0.5,21.75,0.43,32.0,0.0,bending1
98750,44.5,0.5,20.25,0.83,32.0,0.0,bending1
99000,44.5,0.5,21.0,0.0,31.25,0.43,bending1
99250,44.5,0.5,18.5,2.29,31.5,0.87,bending1
99500,45.0,0.0,14.5,2.29,32.5,0.5,bending1
99750,45.0,0.0,20.0,1.41,33.0,0.0,bending1
100000,45.0,0.0,23.0,0.82,33.0,0.0,bending1
100250,45.0,0.0,24.0,0.0,33.0,0.0,bending1
100500,45.0,0.0,24.0,0.0,33.0,0.0,bending1
100750,45.0,0.0,24.0,0.0,32.5,0.5,bending1
101000,43.5,1.12,22.5,1.12,32.5,0.5,bending1
101250,42.0,0.0,21.0,0.0,30.5,0.87,bending1
101500,42.5,0.5,20.0,0.71,30.75,0.83,bending1
101750,43.5,0.5,22.5,1.12,28.0,1.22,bending1
102000,43.0,0.71,21.75,0.83,32.0,1.22,bending1
102250,43.0,1.0,22.0,1.0,33.75,1.3,bending1
102500,42.25,0.43,21.0,0.0,35.0,1.41,bending1
102750,42.0,0.0,21.25,0.43,36.0,0.0,bending1
103000,42.75,0.43,18.5,1.8,36.5,0.5,bending1
103250,43.67,0.47,17.75,1.64,36.67,0.47,bending1
103500,44.0,0.71,20.0,0.0,36.25,0.43,bending1
103750,44.67,0.47,18.67,0.94,36.0,0.0,bending1
104000,45.0,0.0,18.0,0.0,35.25,1.3,bending1
104250,45.0,0.0,18.25,0.83,33.0,0.0,bending1
